#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
315000,629.9999999989262,-6958.902350953118,-5352.980997613344,307.5604190757588,1.26e+03
315500,630.9999999989026,-7002.0108538686145,-5398.7627908031245,307.0484399085597,1.26e+03
316000,631.9999999988789,-6901.779275107283,-5313.861048114715,304.11252352813085,1.26e+03
316500,632.9999999988553,-7026.496609037074,-5360.635227284933,319.0399228631526,1.26e+03
317000,633.9999999988316,-7035.072902462283,-5417.6127648061265,309.77028653445524,1.26e+03
317500,634.999999998808,-7032.717663494025,-5363.569350542183,319.6694243858458,1.26e+03
318000,635.9999999987843,-6915.388505974774,-5274.3793701161685,314.2803079878078,1.26e+03
318500,636.9999999987607,-7078.273931480608,-5437.950733609163,314.1489395528888,1.26e+03
319000,637.999999998737,-7044.950785977719,-5373.457199341868,320.11858296736733,1.26e+03
319500,638.9999999987134,-7060.919056059759,-5328.915247780125,331.70728816044874,1.26e+03
320000,639.9999999986898,-6953.077222841819,-5281.6339596652,320.1089451951448,1.26e+03
320500,640.9999999986661,-7015.465970290318,-5396.1735878713735,310.12119161826917,1.26e+03
321000,641.9999999986425,-6955.624317556428,-5409.905416875659,296.0306567180407,1.26e+03
321500,642.9999999986188,-7023.021418964083,-5379.801791097346,314.70365365599434,1.26e+03
322000,643.9999999985952,-7032.320679595973,-5438.519650048455,305.23917721847357,1.26e+03
322500,644.9999999985715,-6892.573375326571,-5391.997397858056,287.3850425647756,1.26e+03
323000,645.9999999985479,-7036.571920662051,-5434.62698296747,306.79886991289845,1.26e+03
323500,646.9999999985242,-7107.152541112542,-5428.4035210600805,321.5081181009206,1.26e+03
324000,647.9999999985006,-7040.057420682854,-5406.898760350948,312.7768124785699,1.26e+03
324500,648.9999999984769,-6951.289777779822,-5384.427719979347,300.07991993432336,1.26e+03
325000,649.9999999984533,-6873.997462203624,-5089.088490836006,341.83949924088097,1.26e+03
325500,650.9999999984296,-7130.818600075085,-5553.152089824398,302.1491507323076,1.26e+03
326000,651.999999998406,-7090.720150668447,-5569.635230344768,291.3128432918887,1.26e+03
326500,652.9999999983823,-6991.920940760669,-5410.5124632920415,302.86579915554705,1.26e+03
327000,653.9999999983587,-6994.489630960055,-5382.5275269291415,308.7173224385762,1.26e+03
327500,654.999999998335,-7119.504635047397,-5593.42037015827,292.27030020997245,1.26e+03
328000,655.9999999983114,-7073.202564333419,-5498.029407209343,301.67163249585775,1.26e+03
328500,656.9999999982878,-6996.384483322614,-5394.018149719346,306.8795741777763,1.26e+03
329000,657.9999999982641,-7072.833034706694,-5468.364307974909,307.28221712808266,1.26e+03
329500,658.9999999982405,-6941.87185297709,-5434.6945716344135,288.649301105059,1.26e+03
330000,659.9999999982168,-7057.968933767442,-5457.349446423216,306.54502431555875,1.26e+03
330500,660.9999999981932,-7046.410704396258,-5381.063478798907,318.94145348162954,1.26e+03
331000,661.9999999981695,-7111.2435643128865,-5448.573794895664,318.42867647477027,1.26e+03
331500,662.9999999981459,-7082.86381541062,-5546.220912085942,294.29245357094135,1.26e+03
332000,663.9999999981222,-7018.199884441037,-5394.949431603864,310.8792273676728,1.26e+03
332500,664.9999999980986,-7017.493773678856,-5363.2495154122635,316.8150521618323,1.26e+03
333000,665.9999999980749,-7014.689267594851,-5363.496361842389,316.2306678418641,1.26e+03
333500,666.9999999980513,-6949.612237565098,-5367.824013503239,302.9385268897628,1.26e+03
334000,667.9999999980276,-6870.054524687726,-5195.4245217685375,320.71925840174856,1.26e+03
334500,668.999999998004,-7035.744540032543,-5365.495187002217,319.88029171583906,1.26e+03
335000,669.9999999979804,-7109.644369189103,-5483.719029096317,311.3915123831284,1.26e+03
335500,670.9999999979567,-7044.4679740669235,-5512.033756247118,293.48642090007314,1.26e+03
336000,671.9999999979331,-7024.079611190908,-5364.183175687754,317.89753730094077,1.26e+03
336500,672.9999999979094,-7100.67283838739,-5446.686719868129,316.7656141437721,1.26e+03
337000,673.9999999978858,-7096.6914366618485,-5362.51248149805,332.1238646545925,1.26e+03
337500,674.9999999978621,-6980.939826613915,-5352.631841848622,311.84782812515476,1.26e+03
338000,675.9999999978385,-7098.939684062313,-5398.928583125422,325.5801571790722,1.26e+03
338500,676.9999999978148,-7137.779710994921,-5484.602676504235,316.6106612113769,1.26e+03
339000,677.9999999977912,-7081.910635970009,-5539.894130476753,295.32158699112836,1.26e+03
339500,678.9999999977675,-7065.248459551463,-5433.104615085291,312.58245850706265,1.26e+03
340000,679.9999999977439,-7041.227535982049,-5415.921471695653,311.2729108550146,1.26e+03
340500,680.9999999977202,-7013.835352932555,-5373.440440705467,314.1626740344869,1.26e+03
341000,681.9999999976966,-6955.4802779640695,-5373.473708591823,302.98034361698075,1.26e+03
341500,682.999999997673,-7076.498456374519,-5509.877778625509,300.03369167437137,1.26e+03
342000,683.9999999976493,-6967.263366468565,-5332.922808251043,313.00316541188704,1.26e+03
342500,684.9999999976257,-7055.359548307207,-5480.005999390847,301.70618049854613,1.26e+03
343000,685.999999997602,-7079.465823397113,-5543.736540290987,294.11748023447643,1.26e+03
343500,686.9999999975784,-6897.622567764832,-5291.698602741326,307.5609192562572,1.26e+03
344000,687.9999999975547,-6973.870333780311,-5313.229870571878,318.04003087471625,1.26e+03
344500,688.9999999975311,-7080.394634901717,-5475.972536475989,307.2732870386222,1.26e+03
345000,689.9999999975074,-7069.047513345602,-5521.258749549299,296.4270696344762,1.26e+03
345500,690.9999999974838,-7036.22113756305,-5501.799805548035,293.8669860338258,1.26e+03
346000,691.9999999974601,-7135.819689957867,-5440.568532105795,324.66854959200134,1.26e+03
346500,692.9999999974365,-7059.330619799036,-5467.0428966375375,304.9493540927606,1.26e+03
347000,693.9999999974128,-7095.660753539859,-5501.904817386873,305.23054108987924,1.26e+03
347500,694.9999999973892,-7103.175142962697,-5547.552131846274,297.9274571745685,1.26e+03
348000,695.9999999973655,-7155.420699964112,-5497.396225870723,317.5390258243459,1.26e+03
348500,696.9999999973419,-7053.965431891431,-5369.394942982942,322.623025376593,1.26e+03
349000,697.9999999973182,-7022.979377416567,-5414.317106287342,308.085350027217,1.26e+03
349500,698.9999999972946,-7104.715902291288,-5601.338613672736,287.92153984060735,1.26e+03
350000,699.999999997271,-7122.057463150701,-5450.220440945011,320.18435654187346,1.26e+03
350500,700.9999999972473,-7054.358570112525,-5493.18182145362,298.9910894890965,1.26e+03
351000,701.9999999972237,-7021.429267256398,-5545.15034541043,282.73175578081384,1.26e+03
351500,702.9999999972,-7138.5078167922775,-5528.660331179528,308.3123381437205,1.26e+03
352000,703.9999999971764,-7001.861425174311,-5306.570313732009,324.67620136332204,1.26e+03
352500,704.9999999971527,-7058.893329959649,-5373.756516054531,322.73148595153594,1.26e+03
353000,705.9999999971291,-6975.175747441569,-5338.390132030991,313.4714341807134,1.26e+03
353500,706.9999999971054,-6993.216054674795,-5411.850039056835,302.8576670109941,1.26e+03
354000,707.9999999970818,-6997.637483177851,-5326.644835277049,320.02264493966584,1.26e+03
354500,708.9999999970581,-7030.34716287534,-5379.781222781389,316.1105935802715,1.26e+03
355000,709.9999999970345,-6978.096520142855,-5371.1413148124875,307.7584187790617,1.26e+03
355500,710.9999999970108,-7006.029986146507,-5364.271941624016,314.42373634563813,1.26e+03
356000,711.9999999969872,-7050.558700245581,-5391.264192740556,317.7822581641556,1.26e+03
356500,712.9999999969635,-7011.549519939075,-5401.4997967725285,308.3510699699518,1.26e+03
357000,713.9999999969399,-7100.568662898725,-5362.612656730106,332.84723220151324,1.26e+03
357500,714.9999999969162,-7048.524869026313,-5443.9840526427615,307.2960234850767,1.26e+03
358000,715.9999999968926,-7148.664740645361,-5572.482393403568,301.8649090438573,1.26e+03
358500,716.999999996869,-6999.438308715276,-5424.260225037485,301.6725760121277,1.26e+03
359000,717.9999999968453,-7004.133139115039,-5415.010291713006,304.34322819943486,1.26e+03
359500,718.9999999968217,-7098.199845434771,-5448.375899300739,315.9684895022671,1.26e+03
360000,719.999999996798,-7170.228285035722,-5495.770911515592,320.68619702535625,1.26e+03
360500,720.9999999967744,-7004.947517686467,-5488.102675004884,290.50079850911993,1.26e+03
361000,721.9999999967507,-6989.905021110791,-5444.306682115359,296.0075671673667,1.26e+03
361500,722.9999999967271,-7040.936160511766,-5523.013068499485,290.7073010351172,1.26e+03
362000,723.9999999967034,-7004.84621900214,-5292.065765608846,328.02569872732425,1.26e+03
362500,724.9999999966798,-6997.882897361573,-5231.791708396447,338.2355836258661,1.26e+03
363000,725.9999999966561,-6942.12978236182,-5418.274465738384,291.8434198641396,1.26e+03
363500,726.9999999966325,-7076.124152350114,-5440.26450879035,313.2940953030051,1.26e+03
364000,727.9999999966088,-7058.6025006088,-5424.974692206135,312.866662069866,1.26e+03
364500,728.9999999965852,-7041.375598063495,-5479.357565799612,299.15220917130904,1.26e+03
365000,729.9999999965615,-7115.850827692261,-5465.752652887163,316.0210088145111,1.26e+03
365500,730.9999999965379,-7032.135161087547,-5401.301562079171,312.33152489736017,1.26e+03
366000,731.9999999965142,-7042.222055570157,-5514.083067806992,292.66381352051496,1.26e+03
366500,732.9999999964906,-7076.760056933099,-5482.197038992749,305.38511056006774,1.26e+03
367000,733.999999996467,-7042.585209093466,-5433.436306490619,308.1785479784436,1.26e+03
367500,734.9999999964433,-6986.492899067825,-5351.05523002174,313.2132802257312,1.26e+03
368000,735.9999999964197,-6996.085181385344,-5339.234303324687,317.3142628327448,1.26e+03
368500,736.999999996396,-7141.704536907854,-5638.2244273145925,287.9412317526711,1.26e+03
369000,737.9999999963724,-7077.316378842999,-5421.424288843135,317.1306391097219,1.26e+03
369500,738.9999999963487,-7110.099418356234,-5438.859955421103,320.06991408845363,1.26e+03
370000,739.9999999963251,-6995.295705692294,-5464.957155269685,293.08506603821456,1.26e+03
370500,740.9999999963014,-7034.827026824023,-5410.375700645459,311.1092144136552,1.26e+03
371000,741.9999999962778,-7013.039630313275,-5432.251990281181,302.7468985495112,1.26e+03
371500,742.9999999962541,-7097.008600083309,-5499.046968042676,306.03600119975323,1.26e+03
372000,743.9999999962305,-7104.66787733561,-5439.02012527575,318.99900925455745,1.26e+03
372500,744.9999999962068,-7052.659668510028,-5418.183426687105,313.0291510595974,1.26e+03
373000,745.9999999961832,-7176.414902833192,-5563.738237585719,308.85417269389114,1.26e+03
373500,746.9999999961595,-7132.956663018692,-5455.898604816368,321.1842710244819,1.26e+03
374000,747.9999999961359,-7049.333556441195,-5488.69085705181,298.8888102480868,1.26e+03
374500,748.9999999961123,-6990.8644433258405,-5232.87253051943,336.6844386931429,1.26e+03
375000,749.9999999960886,-7015.313236593182,-5401.22680824312,309.12416557351014,1.26e+03
375500,750.999999996065,-7026.721356859986,-5435.360808299702,304.77178486851886,1.26e+03
376000,751.9999999960413,-7076.562444994913,-5442.139302137397,313.01898173217734,1.26e+03
376500,752.9999999960177,-7076.183072699521,-5440.245295676697,313.3090591495178,1.26e+03
377000,753.999999995994,-7086.03938953474,-5416.213801889074,319.7991336572424,1.26e+03
377500,754.9999999959704,-7065.6925985685,-5452.524799785033,308.94823286429636,1.26e+03
378000,755.9999999959467,-7092.018605737981,-5678.997053607313,270.6169264345278,1.26e+03
378500,756.9999999959231,-7112.317342624066,-5565.362377571778,296.2673834265553,1.26e+03
379000,757.9999999958994,-7159.351200494719,-5493.050512571126,319.12405723867045,1.26e+03
379500,758.9999999958758,-7056.074156624218,-5455.195862212051,306.59459013651895,1.26e+03
380000,759.9999999958521,-6932.269130753406,-5341.7075566924395,304.61876807767175,1.26e+03
380500,760.9999999958285,-7140.93669728424,-5515.061789594299,311.3818537464078,1.26e+03
381000,761.9999999958048,-6980.9561640412985,-5416.847590874316,299.5525822250176,1.26e+03
381500,762.9999999957812,-7039.673598585161,-5405.511073246939,312.9690691799306,1.26e+03
382000,763.9999999957575,-6958.016456829432,-5339.30959974608,310.009053861822,1.26e+03
382500,764.9999999957339,-7055.29503794066,-5418.469598765975,313.47906108819063,1.26e+03
383000,765.9999999957103,-7156.22587461486,-5564.021270950391,304.9334353385285,1.26e+03
383500,766.9999999956866,-6991.332473781858,-5408.979334912529,303.0467173902292,1.26e+03
384000,767.999999995663,-6958.310242521453,-5331.842258903086,311.4954375658838,1.26e+03
384500,768.9999999956393,-7077.1593547159,-5442.563090620576,313.0521373038001,1.26e+03
385000,769.9999999956157,-7055.886684058919,-5409.9539710316185,315.22325420009065,1.26e+03
385500,770.999999995592,-6956.051141546707,-5198.217006676226,336.6542216168244,1.26e+03
386000,771.9999999955684,-6887.107050394145,-5264.244772826614,310.8048854029443,1.26e+03
386500,772.9999999955447,-7050.0349757682325,-5422.367178308151,311.7252217002084,1.26e+03
387000,773.9999999955211,-6977.932861914768,-5382.826976940951,305.48907854826876,1.26e+03
387500,774.9999999954974,-7110.406621497375,-5454.892755340134,317.05820300735644,1.26e+03
388000,775.9999999954738,-7026.307867704985,-5434.864311953607,304.7876821143123,1.26e+03
388500,776.9999999954501,-7104.272342850319,-5475.400619220591,311.9557934131398,1.26e+03
389000,777.9999999954265,-6901.8446772221005,-5198.973780495678,326.127855227716,1.26e+03
389500,778.9999999954028,-7078.974570898775,-5516.058769732,299.3241467194539,1.26e+03
390000,779.9999999953792,-6936.075669067693,-5413.707890897426,291.5585317224527,1.26e+03
390500,780.9999999953556,-6945.394995363973,-5225.074164924517,329.46980526434976,1.26e+03
391000,781.9999999953319,-7053.841787704756,-5210.4547556613325,353.0390121004518,1.26e+03
391500,782.9999999953083,-6972.941716074399,-5331.3697832898815,314.3880928790344,1.26e+03
392000,783.9999999952846,-6972.496123603232,-5381.014075457101,304.7950540426056,1.26e+03
392500,784.999999995261,-7033.1966862333,-5492.304029724816,295.10635137948685,1.26e+03
393000,785.9999999952373,-7020.097036435762,-5523.548805954507,286.6136626035111,1.26e+03
393500,786.9999999952137,-7050.99990022281,-5398.186536603311,316.5410122430042,1.26e+03
394000,787.99999999519,-7072.929976468824,-5297.900140594131,339.94748189769575,1.26e+03
394500,788.9999999951664,-7013.557533013766,-5544.518927298607,281.3451158567594,1.26e+03
395000,789.9999999951427,-7268.787573118082,-5717.835935199138,297.03281218134526,1.26e+03
395500,790.9999999951191,-7098.389082376791,-5589.968212957798,288.8874687270999,1.26e+03
396000,791.9999999950954,-7033.206121817198,-5470.367350579279,299.3093942179375,1.26e+03
396500,792.9999999950718,-7112.367458928312,-5508.019970420081,307.2589980091844,1.26e+03
397000,793.9999999950481,-6948.545166930087,-5278.335734757702,319.87264621329143,1.26e+03
397500,794.9999999950245,-6980.245931950032,-5321.667696640217,317.64508022821684,1.26e+03
398000,795.9999999950008,-6903.736920870371,-5193.47035536626,327.54424774524557,1.26e+03
398500,796.9999999949772,-6865.815464778108,-5233.20248605722,312.6723054523588,1.26e+03
399000,797.9999999949536,-7128.684211282143,-5371.521226834417,336.5256852443203,1.26e+03
399500,798.9999999949299,-7115.799169548307,-5467.615561378035,315.65433773480294,1.26e+03
400000,799.9999999949063,-6969.196934832851,-5438.067355959517,293.2365610297346,1.26e+03
400500,800.9999999948826,-7088.492040189917,-5453.534648072614,313.12129927462075,1.26e+03
401000,801.999999994859,-7042.421789960135,-5441.548548932851,306.59362232998905,1.26e+03
401500,802.9999999948353,-7118.427758402456,-5478.641136569753,314.04617639390955,1.26e+03
402000,803.9999999948117,-6957.345972037947,-5303.127344461149,316.8101434621142,1.26e+03
402500,804.999999994788,-6874.718417148417,-5242.68203813738,312.56187710041473,1.26e+03
403000,805.9999999947644,-6986.509971953838,-5345.205999331105,314.33677408967856,1.26e+03
403500,806.9999999947407,-7073.646295442904,-5476.445627749927,305.8902639796959,1.26e+03
404000,807.9999999947171,-7055.427449205111,-5473.834802714508,302.9010705600039,1.26e+03
404500,808.9999999946934,-7049.822258436275,-5429.217838004294,310.3724685318574,1.26e+03
405000,809.9999999946698,-6983.842055102535,-5451.115143164596,293.54247664990595,1.26e+03
405500,810.9999999946461,-6980.400820699904,-5437.499682323994,295.49100877479884,1.26e+03
406000,811.9999999946225,-7013.76950922693,-5396.832594392979,309.6700807366226,1.26e+03
406500,812.9999999945989,-7070.691255762255,-5411.340066547537,317.793113646182,1.26e+03
407000,813.9999999945752,-7025.156358641985,-5371.109972328367,316.7771564201426,1.26e+03
407500,814.9999999945516,-7027.634536420826,-5310.091650546686,328.9377830747819,1.26e+03
408000,815.9999999945279,-6899.964984749343,-5302.434389465574,305.95345055348247,1.26e+03
408500,816.9999999945043,-6838.994207674422,-5275.788735842936,299.3796234281029,1.26e+03
409000,817.9999999944806,-7007.589631546414,-5335.014525599199,320.3257117485805,1.26e+03
409500,818.999999994457,-7126.130945187346,-5460.097236075944,319.0729263939431,1.26e+03
410000,819.9999999944333,-7004.7160038150005,-5317.225765327356,323.182205564523,1.26e+03
410500,820.9999999944097,-7083.102716836325,-5404.717745671688,321.43839673612865,1.26e+03
411000,821.999999994386,-7067.882068344542,-5499.686922887989,300.3352282016402,1.26e+03
411500,822.9999999943624,-7091.550676696446,-5481.582118828426,308.3355254769558,1.26e+03
412000,823.9999999943387,-7129.436954710518,-5460.071039042742,319.71109889398133,1.26e+03
412500,824.9999999943151,-6993.616729542127,-5365.606475046757,311.79080786921344,1.26e+03
413000,825.9999999942914,-7062.871909131405,-5468.9593672622805,305.2605336667793,1.26e+03
413500,826.9999999942678,-6980.25298362214,-5443.2891752615205,294.35391217670195,1.26e+03
414000,827.9999999942441,-7125.596641122693,-5569.582536367425,298.0023580551196,1.26e+03
414500,828.9999999942205,-7185.101824970137,-5552.927926985223,312.58821425145186,1.26e+03
415000,829.9999999941969,-7066.64466801787,-5463.058140304503,307.1132614695452,1.26e+03
415500,830.9999999941732,-7135.120884154663,-5583.01098828673,297.2546376770011,1.26e+03
416000,831.9999999941496,-7141.47472238333,-5487.100114226054,316.8400163152273,1.26e+03
416500,832.9999999941259,-7149.188407759425,-5528.748362756167,310.34098792688354,1.26e+03
417000,833.9999999941023,-7205.691352061494,-5466.925412925313,333.00234771972265,1.26e+03
417500,834.9999999940786,-7045.235796918762,-5517.513067745859,292.58409313682466,1.26e+03
418000,835.999999994055,-7123.295773644385,-5492.8969004846085,312.2482677291929,1.26e+03
418500,836.9999999940313,-7174.432875512153,-5558.988835531544,309.3841705863114,1.26e+03
419000,837.9999999940077,-7027.808954099189,-5447.360276963452,302.6819815657263,1.26e+03
419500,838.999999993984,-7030.759393389832,-5339.788052856602,323.8488940058712,1.26e+03
420000,839.9999999939604,-7133.769072802869,-5431.298933941593,326.05110348847546,1.26e+03
420500,840.9999999939367,-6949.433049145013,-5435.693654575696,289.9060539901306,1.26e+03
421000,841.9999999939131,-7089.1841666104165,-5409.816919181474,321.62651883741927,1.26e+03
421500,842.9999999938894,-7132.381709405322,-5357.807447390547,339.86023199159973,1.26e+03
422000,843.9999999938658,-7118.423883965656,-5475.353665231266,314.67503934355443,1.26e+03
422500,844.9999999938422,-7034.208283894973,-5370.520975899777,318.62355189056575,1.26e+03
423000,845.9999999938185,-7059.404051818395,-5435.706087150633,310.96493326221764,1.26e+03
423500,846.9999999937949,-7114.395577714746,-5522.321122021469,304.9085098560455,1.26e+03
424000,847.9999999937712,-7141.606874270998,-5523.046019202444,309.98109206857237,1.26e+03
424500,848.9999999937476,-7117.337484288404,-5423.367869282457,324.4231130057091,1.26e+03
425000,849.9999999937239,-6964.818939029748,-5329.346308661585,313.2199758953836,1.26e+03
425500,850.9999999937003,-6986.5765601515195,-5335.687393805016,316.17249673728776,1.26e+03
426000,851.9999999936766,-7048.920265851419,-5298.437622671567,335.24628973989934,1.26e+03
426500,852.999999993653,-7074.970272839405,-5376.528692782372,325.27956805087285,1.26e+03
427000,853.9999999936293,-7129.167158026579,-5519.9064849066135,308.1999538754472,1.26e+03
427500,854.9999999936057,-7126.529251701646,-5472.866765891222,316.7036331436756,1.26e+03
428000,855.999999993582,-7065.0407078548005,-5468.360928847479,305.7905052074999,1.26e+03
428500,856.9999999935584,-7202.026313012083,-5558.95934281229,314.6744171956141,1.26e+03
429000,857.9999999935347,-7168.04091587296,-5574.528593385655,305.1838850559747,1.26e+03
429500,858.9999999935111,-7115.4217999739785,-5509.265414886807,307.6054315308054,1.26e+03
430000,859.9999999934874,-7065.983880271115,-5461.188073076166,307.34485842998254,1.26e+03
430500,860.9999999934638,-7058.840795513695,-5362.567846640389,324.8642394207997,1.26e+03
431000,861.9999999934402,-6949.42627666166,-5330.936641297922,309.96745232076404,1.26e+03
431500,862.9999999934165,-6991.967417673337,-5365.532205956624,311.4891612063437,1.26e+03
432000,863.9999999933929,-7070.353049155191,-5407.849671101476,318.3968097850444,1.26e+03
432500,864.9999999933692,-7055.032947526429,-5486.907323629475,300.3219136766414,1.26e+03
433000,865.9999999933456,-6953.406505863801,-5330.8006484151065,310.7557767220962,1.26e+03
433500,866.9999999933219,-7024.094707388326,-5353.681788528815,319.91161726915226,1.26e+03
434000,867.9999999932983,-7054.702798659748,-5460.0064190009125,305.41065152814866,1.26e+03
434500,868.9999999932746,-7155.194606439356,-5575.421413035019,302.55261529316493,1.26e+03
435000,869.999999993251,-7130.457023979243,-5544.959004256644,303.6490139293241,1.26e+03
435500,870.9999999932273,-7035.955639477846,-5433.476920110952,306.90109790463066,1.26e+03
436000,871.9999999932037,-7248.366974434402,-5672.8139122606635,301.7443905770927,1.26e+03
436500,872.99999999318,-7130.715067651092,-5425.402722250345,326.59543290570474,1.26e+03
437000,873.9999999931564,-7054.493642125236,-5576.530086696269,283.0543908897492,1.26e+03
437500,874.9999999931327,-7085.420486598554,-5471.987178430539,308.9990822894007,1.26e+03
438000,875.9999999931091,-7198.221566660111,-5606.368005280134,304.86620495273974,1.26e+03
438500,876.9999999930855,-7009.862329550064,-5384.761129725132,311.23367593265004,1.26e+03
439000,877.9999999930618,-7061.474105896845,-5499.82893658119,299.08079976861546,1.26e+03
439500,878.9999999930382,-7131.854502519406,-5568.452159718492,299.41732746493847,1.26e+03
440000,879.9999999930145,-7103.125702299822,-5505.362579579584,305.9979833916929,1.26e+03
440500,880.9999999929909,-7002.063601059476,-5331.089579609456,320.0190776672111,1.26e+03
441000,881.9999999929672,-6961.464612364668,-5312.792273841446,315.74793765602936,1.26e+03
441500,882.9999999929436,-6896.408084930049,-5303.172373369723,305.1309095024425,1.26e+03
442000,883.9999999929199,-7015.686692053308,-5285.517817039559,331.3558681839612,1.26e+03
442500,884.9999999928963,-6990.814559725249,-5349.36345619992,314.3649520835555,1.26e+03
443000,885.9999999928726,-7011.185950030723,-5454.137590744318,298.20043485157413,1.26e+03
443500,886.999999992849,-7033.615852728566,-5537.339484238806,286.56159654942866,1.26e+03
444000,887.9999999928253,-7070.308898980666,-5503.15918496501,300.1350108426712,1.26e+03
444500,888.9999999928017,-7190.864878452986,-5583.797273197625,307.77994521805147,1.26e+03
445000,889.999999992778,-7071.535653588635,-5408.033429292802,318.58810531030724,1.26e+03
445500,890.9999999927544,-7112.234144856769,-5432.0316840352425,321.78647597386725,1.26e+03
446000,891.9999999927307,-6945.452990329404,-5384.045636693487,299.0352541446217,1.26e+03
446500,892.9999999927071,-7042.660211762766,-5357.676082040066,322.70224441300553,1.26e+03
447000,893.9999999926835,-7007.854822260053,-5335.462948182056,320.29061982432944,1.26e+03
447500,894.9999999926598,-7022.033895596005,-5404.564412944002,309.77207625524886,1.26e+03
448000,895.9999999926362,-7025.627895753525,-5353.307977602853,320.2768390777711,1.26e+03
448500,896.9999999926125,-7069.908829819848,-5465.015008054784,307.36362983631415,1.26e+03
449000,897.9999999925889,-7006.72590981191,-5445.571131349772,298.9868818341507,1.26e+03
449500,898.9999999925652,-7151.806366828143,-5494.072882653165,317.4832964568603,1.26e+03
450000,899.9999999925416,-7050.675215832464,-5448.4998186321955,306.84300670826667,1.26e+03
450500,900.9999999925179,-7035.431584125471,-5378.8269743143155,317.2670984022675,1.26e+03
451000,901.9999999924943,-7036.03153274162,-5314.556699681918,329.6908157943855,1.26e+03
451500,902.9999999924706,-6999.524921156058,-5319.083158091528,321.8323062992382,1.26e+03
452000,903.999999992447,-7047.072250827751,-5400.661072995064,315.3148880996906,1.26e+03
452500,904.9999999924233,-6990.717874609642,-5334.898964366367,317.11662397967984,1.26e+03
453000,905.9999999923997,-7082.51274133496,-5491.137712897709,304.77455800371547,1.26e+03
453500,906.999999992376,-7090.798053874807,-5493.62812512339,305.88437696553495,1.26e+03
454000,907.9999999923524,-6910.724504066851,-5299.259451650509,308.6221288585406,1.26e+03
454500,908.9999999923288,-7011.491738127884,-5347.335105955182,318.71343520920783,1.26e+03
455000,909.9999999923051,-7044.602727543535,-5405.1110592257155,313.9896879323441,1.26e+03
455500,910.9999999922815,-7009.761706082845,-5402.194309143233,307.8756635666115,1.26e+03
456000,911.9999999922578,-7003.845616214866,-5417.018475098079,303.90356259208954,1.26e+03
456500,912.9999999922342,-7031.536556818601,-5490.059261860088,295.21831928272485,1.26e+03
457000,913.9999999922105,-7019.8059414910595,-5424.511386292335,305.52521200730695,1.26e+03
457500,914.9999999921869,-6967.561595273332,-5422.930822744562,295.82226223487356,1.26e+03
458000,915.9999999921632,-7121.521183215903,-5524.145120062702,305.9238551024107,1.26e+03
458500,916.9999999921396,-7143.292802350101,-5493.322563765789,315.99650691870045,1.26e+03
459000,917.9999999921159,-7089.81916591741,-5335.131121611202,336.05169339812574,1.26e+03
459500,918.9999999920923,-7033.331693232035,-5364.614276817653,319.58690059390307,1.26e+03
460000,919.9999999920686,-7054.747654350885,-5343.539280356907,327.7246196004613,1.26e+03
460500,920.999999992045,-7036.057579522779,-5392.684793714192,314.73298592726786,1.26e+03
461000,921.9999999920213,-7099.1426052144725,-5539.494680189548,298.69829455453635,1.26e+03
461500,922.9999999919977,-7114.557399136592,-5494.347770166362,310.2968594572467,1.26e+03
462000,923.999999991974,-7013.813176539247,-5362.794979917745,316.19720816252016,1.26e+03
462500,924.9999999919504,-6947.96900329271,-5293.126932300272,316.9295431561188,1.26e+03
463000,925.9999999919268,-7074.52641317882,-5459.479250387697,309.308162060448,1.26e+03
463500,926.9999999919031,-6941.617436273693,-5400.465014123393,295.1561007831498,1.26e+03
464000,927.9999999918795,-7048.615728231729,-5506.2174694761725,295.3946990355586,1.26e+03
464500,928.9999999918558,-7023.939100931101,-5453.082507104161,300.84493944898264,1.26e+03
465000,929.9999999918322,-7065.959032295128,-5477.90842305465,304.13787691144626,1.26e+03
465500,930.9999999918085,-7123.178654445822,-5540.252287452085,303.15650002796696,1.26e+03
466000,931.9999999917849,-7132.759259356097,-5530.958754278072,306.77120868529016,1.26e+03
466500,932.9999999917612,-7040.250610795197,-5446.02072617729,305.3213100358107,1.26e+03
467000,933.9999999917376,-6999.583738743308,-5357.129778205961,314.55701573738753,1.26e+03
467500,934.9999999917139,-7001.729934702037,-5429.6744033725145,301.0745557499136,1.26e+03
468000,935.9999999916903,-7034.761714773598,-5436.053331254925,306.1790164209243,1.26e+03
468500,936.9999999916666,-7069.120561447679,-5522.391628940022,296.22409446722565,1.26e+03
469000,937.999999991643,-7090.5240075751935,-5342.088844084581,334.8541636186779,1.26e+03
469500,938.9999999916193,-6971.897251414776,-5334.460441433008,313.59614867859233,1.26e+03
470000,939.9999999915957,-7009.053755681151,-5384.351770104927,311.15721982141037,1.26e+03
470500,940.999999991572,-7166.493834027375,-5477.365980565209,323.49583583464874,1.26e+03
471000,941.9999999915484,-6923.086097074178,-5289.448749040723,312.86848906646054,1.26e+03
471500,942.9999999915248,-7027.150870223291,-5481.565005919138,296.0051780582927,1.26e+03
472000,943.9999999915011,-7014.996376565521,-5504.891817001951,289.20992315202113,1.26e+03
472500,944.9999999914775,-7047.220410922699,-5543.370956997891,288.0119672822518,1.26e+03
